id,score
1609,0.14009015367635078
1610,0.4486502551217664
1611,0.21115406438510265
1612,0.29844221327861736
1613,0.11663955668799872
1614,0.4023855871720265
1615,0.6044374484433345
1616,0.576699753017188
1617,0.7131883972210544
1618,0.26465323560244086
1619,0.37951270044781976
1620,0.36618285387474525
1621,0.14722837290182283
1622,0.7629348191047378
1623,0.34296466606313325
1624,0.7068281046675139
1625,0.3675006326310912
1626,0.19251697068456794
1627,0.556825576144778
1628,0.7034263973919896
1629,0.3701530340139213
1630,0.4750203281276385
1631,0.15534305980665158
1632,0.4570994837652455
1633,0.09715911305502159
1634,0.09715302743297397
1635,0.243996710716092
1636,0.2600672271719759
1637,0.1941062840637241
1638,0.1079974306855158
1639,0.2552186298393265
1640,0.27407742708185295
1641,0.19476650871462042
1642,0.4204514922746018
1643,0.2648535177831013
1644,0.27204208739809294
1645,0.576324704535953
1646,0.36592748158030675
1647,0.10667052564374217
1648,0.21544262193984634
1649,0.5849510876214564
1650,0.439538053281587
1651,0.17827835580821058
1652,0.17465121978375614
1653,0.5483038713105249
1654,0.4692486621471613
1655,0.21478153751441317
1656,0.5971813838439181
1657,0.7409874480139592
1658,0.2839862066776769
1659,0.3933230559237414
1660,0.2246205903604233
1661,0.38021953349763293
1662,0.6795211819621693
1663,0.3938843022469075
1664,0.06718835576300713
1665,0.6076344590587774
1666,0.13932199981650942
1667,0.35986386908551754
1668,0.3541726690893786
1669,0.22958603882478323
1670,0.5919680751252537
1671,0.605763619348867
1672,0.3980287658799266
1673,0.3735560075555527
1674,0.757765438435133
1675,0.19524065797304757
1676,0.023249079010777822
1677,0.6596712308183201
1678,0.40969153610434667
1679,0.4692709340210209
1680,0.16266876947628506
1681,0.17677487926261257
1682,0.6453518091384378
1683,0.35848774518394605
1684,0.3716277832883526
1685,0.2905001477726551
1686,0.06852571313630434
1687,0.08833660282215632
1688,0.09707819082392467
1689,0.7949319993874246
1690,0.7851381105411749
1691,0.071679779236281
1692,0.28366325681191124
1693,0.5558455969084202
1694,0.04093444811819365
1695,0.23956433216770281
1696,0.44173309261923543
1697,0.547897480996287
1698,0.02791251132412735
1699,0.4653231375105194
1700,0.02564953370896784
1701,0.13184200794552284
1702,0.3635522239550889
1703,0.43654694473085065
1704,0.6691615741317783
1705,0.5705664353668842
1706,0.8047051052852708
1707,0.13181983559524796
1708,0.1701218147607206
1709,0.3408877878515549
1710,0.6742739374564
1711,0.11535454030464551
1712,0.6208452113481091
1713,0.13437092996013283
1714,0.42414814379048194
1715,0.71309979202149
1716,0.414185605343717
1717,0.34396060465454076
1718,0.30215248262061684
1719,0.46122319994284183
1720,0.13131721964201154
1721,0.7615398774028684
1722,0.15308281979924826
1723,0.5840692085200739
1724,0.14176009629441927
1725,0.2758174362382422
1726,0.35352343632879185
1727,0.3274741388950603
1728,0.09137640787002439
1729,0.057704120988700945
1730,0.30333231435407715
1731,0.3107216659856297
1732,0.5429830827376181
1733,0.10369432001740135
1734,0.2478765601502041
1735,0.28974393136401844
1736,0.3690965756353996
1737,0.5553839058667067
1738,0.13199976835151117
1739,0.24028253467025154
1740,0.4149292581416519
1741,0.7163201717902796
1742,0.04092879113466267
1743,0.3448840639066344
1744,0.06187620330167411
1745,0.18059547488523078
1746,0.5070908145350371
1747,0.0640486301472813
1748,0.3856978514455138
1749,0.36186393150293683
1750,0.2388358837670587
1751,0.790621937079215
1752,0.0006572271683436266
1753,0.31952243507861466
1754,0.3780611144593904
1755,0.514808694965814
1756,0.20633729353233107
1757,0.19562284518570475
1758,0.16786067969521962
1759,0.2821475133098112
1760,0.22998495265988866
1761,0.04981778774658815
1762,0.5250232926161001
1763,0.6543334711614412
1764,0.5579188302306005
1765,0.11650119067832376
1766,0.6134019517417356
1767,0.23907584751811808
1768,0.33936899022461386
1769,0.161510650958187
1770,0.3400225849703474
1771,0.5671658295059578
1772,0.012177543460365117
1773,0.02175453224803567
1774,0.2443891150581589
1775,0.1766563718091107
1776,0.48735377588231454
1777,0.29048906630903454
1778,0.2622588547463942
1779,0.45577606922480135
1780,0.1498407813411135
1781,0.740843067873077
1782,0.5
1783,0.3342772909682293
1784,0.36395584538341946
1785,0.4654885223724359
1786,0.5529900990220113
1787,0.27896542645070893
1788,0.12135457826149279
1789,0.6729015824044446
1790,0.22616172403339477
1791,0.4496896630660489
1792,0.1731025355841291
1793,0.09425377653977983
1794,0.21405303833495742
1795,0.494502583794682
1796,0.19625506109768273
1797,0.532851963347411
1798,0.3795455418813956
1799,0.2954918616760936
1800,0.12336453849895389
1801,0.28131720829490775
1802,0.1024658203722833
1803,0.5383964498622812
1804,0.41790834891173984
1805,0.4831553192256897
1806,0.06334028663241872
1807,0.21505565470267393
1808,0.5
1809,0.4110357560240655
1810,0.4246502699200384
1811,0.3163318199154804
1812,0.3836665873173068
1813,0.6140820073405145
1814,0.09704707859097218
1815,0.8151988457667162
1816,0.5924299858378249
1817,0.1466300733709758
1818,0.33438295983338956
1819,0.32945032683022857
1820,0.09080338303676172
1821,0.14761219963024427
1822,0.32137889920944146
1823,0.03877512246511291
1824,0.4314379259226936
1825,0.5121733226573112
1826,0.17353676699565967
1827,0.26897721756757204
1828,0.0739193836476393
1829,0.5
1830,0.4208430380411358
1831,0.3223896796100648
1832,0.245948134019395
1833,0.44876473145629053
1834,0.23618873140439642
1835,0.5520729404870244
1836,0.4934752028693822
1837,0.5580734467078529
1838,0.11491512924341989
1839,0.2801445870971023
1840,0.40696178453760523
1841,0.12436112747824908
1842,0.09717622258318598
1843,0.2876909040586733
1844,0.3232068195296248
1845,0.41312542992376217
1846,0.24038268860673295
1847,0.1339336942239008
1848,0.15326325590976464
1849,0.18995110813082935
1850,0.30292375829895357
1851,0.5255438107560118
1852,0.24054377593437487
1853,0.12404192997234227
1854,0.3906374991396017
1855,0.20007485804409655
1856,0.26376047524305735
1857,0.05177203822300613
1858,0.6203932312827144
1859,0.11247004898343514
1860,0.11224793460288524
1861,0.39178255857078587
1862,0.5376683772204219
1863,0.5662892039999189
1864,0.67251382033991
1865,0.06356697201851463
1866,0.2778316518335627
1867,0.20108174496354034
1868,0.1423530422300507
1869,0.575626933362764
1870,0.21244593020372368
1871,0.16739684634798152
1872,0.333343188911768
1873,0.26332028334862007
1874,0.49448765272910117
1875,0.30601311913763063
1876,0.09037406397421846
1877,0.24103940636174376
1878,0.24700089541987555
1879,0.21956951355103044
1880,0.22260905202937978
1881,0.10056025294689787
1882,0.5565850527691508
1883,0.1494655595599875
1884,0.40218934992300004
1885,0.1429524401270054
1886,0.2728327901493179
1887,0.6510904957271013
1888,0.573026040099276
1889,0.16226841375815795
1890,0.5073625574762947
1891,0.5709661497303453
1892,0.05349122197498574
1893,0.2169886176330145
1894,0.37962247233394814
1895,0.10952883764198505
1896,0.04584564540326432
1897,0.04525394536822549
1898,0.41087698746363827
1899,0.4562994053067822
1900,0.1948349948206967
1901,0.6655192728464692
1902,0.3427285029950328
1903,0.20785157394830636
1904,0.34025141044179147
1905,0.11205894997684224
1906,0.4839401514839222
1907,0.2588282868242058
1908,0.4796390400831588
1909,0.2196521174806806
1910,0.4070275666003608
1911,0.4300158747978068
1912,0.6358822938826297
1913,0.43261874824380353
1914,0.06803772579460467
1915,0.24196688558307472
1916,0.20724778298361424
1917,0.3195365968788623
1918,0.2911674056204235
1919,0.1352792993093441
1920,0.4096222752357537
1921,0.17537716059696554
1922,0.25252637251570326
1923,0.8268478034037258
1924,0.2743750982315747
1925,0.23031331220373152
1926,0.3788355506703852
1927,0.2228556189770863
1928,0.06307335325721136
1929,0.3479350737521523
1930,0.5059076010570959
1931,0.5
1932,0.03053144575349778
1933,0.09482726811786953
1934,0.38027015265163144
1935,0.1822345995827857
1936,0.40831663104126115
1937,0.1720646032433074
1938,0.06773205701116622
1939,0.2393803385365929
1940,0.028473819700446955
1941,0.12063256412030578
1942,0.34041683636286074
1943,0.5580492625568862
1944,0.6234803426646063
1945,0.7985218587376862
1946,0.6914944435133173
1947,0.2604356015833809
1948,0.16978444108492313
1949,0.5
1950,0.7455243624507887
1951,0.05963256297453501
1952,0.10403703023375446
1953,0.8877937026878112
1954,0.5776422370913435
1955,0.19740666316569425
1956,0.4545323521934604
1957,0.2595690719168552
1958,0.4336181691955637
1959,0.15507147774269503
1960,0.24428698150849287
1961,0.37638904002737156
1962,0.6455029086485059
1963,0.207525118580103
1964,0.49115756265575256
1965,0.6018997917407822
1966,0.528637896699258
1967,0.46708034715427077
1968,0.6081118801590185
1969,0.10236059674163575
1970,0.34182213713682397
1971,0.23856987160432386
1972,0.4832000773258438
1973,0.509686134350525
1974,0.601377001162362
1975,0.21547512721570922
1976,0.5378429933900529
1977,0.39967934218902085
1978,0.19475489812892735
1979,0.26419377525783766
1980,0.19341109724605565
1981,0.6632639900717
1982,0.27473474967997624
1983,0.39696438932116923
1984,0.07938003700160534
1985,0.10858986764761507
1986,0.2622586570879712
1987,0.3323235886347919
1988,0.6242321149062875
1989,0.22243637609075462
1990,0.34451483284183865
1991,0.39254255429552976
1992,0.4378412313263858
1993,0.10181914821480903
1994,0.2880522498119064
1995,0.33364761977067586
1996,0.5
1997,0.49114480009152495
1998,0.7742259648118746
1999,0.26135051289332606
2000,0.25756778976043826
2001,0.27931792112683757
2002,0.36159060939616067
2003,0.12404192997234227
2004,0.5259424506475711
2005,0.30200477580746726
2006,0.40226349445428655
2007,0.38575175190665356
2008,0.39893571116084636
2009,0.4029897348128161
2010,0.6646824585730599
2011,0.34978734793486976
2012,0.11489212877254425
2013,0.20028037975089566
2014,0.16499282406883323
2015,0.4375499013986455
2016,0.48575629069711085
2017,0.21461710623196684
2018,0.08775254111675129
2019,0.5716270792307668
2020,0.26208736005096617
2021,0.5
2022,0.47054977206158977
2023,0.3156203657758807
2024,0.4438105844688469
2025,0.36456889497919376
2026,0.6728393505027747
2027,0.1581271149230368
2028,0.5427834215976903
2029,0.21903694570782128
2030,0.823681815599677
2031,0.3897372132084804
2032,0.4040412941056729
2033,0.06504645399564676
2034,0.5262069005013961
2035,0.45843007555297394
2036,0.13445516148250147
2037,0.3509871637670384
2038,0.5826804084353016
2039,0.35339898269486764
2040,0.02767717181731242
2041,0.42077508644014755
2042,0.3943161560413789
2043,0.16930326784885058
2044,0.3049219638186055
2045,0.5411193254751849
2046,0.31950464636815723
2047,0.19479524834848216
2048,0.1690205896290774
2049,0.20299274504435477
2050,0.2601516914896904
2051,0.3322159787176144
2052,0.550638660618574
2053,0.5177357803484732
2054,0.4311015012646415
2055,0.5499372232753122
2056,0.565696606267748
2057,0.2025985108474363
